"provider","object_type","current_schema","current_relation","current_column","current_data_type","new_schema","new_relation","new_column","new_data_type","change_type","notes"
"sqlserver","view_column","dbo","MonitorSearch","SiteiD","uniqueidentifier","dbo","monitor_search","site_id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorSearch","SiteName","nvarchar","dbo","monitor_search","site_name","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorSearch","TypeOfMonitor","int","dbo","monitor_search","type_of_monitor","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorSearch","What3words","nvarchar","dbo","monitor_search","what_3_words","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table","dbo","MonitorsList","","","dbo","monitor","","","rename_relation","relation_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","BatteryStatus","tinyint","dbo","monitor","battery_status","tinyint","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","CalibrationDate","datetime2","dbo","monitor","calibration_date","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","CalibrationDue","datetime2","dbo","monitor","calibration_due","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","CustomerDisplayName","nvarchar","dbo","monitor","customer_display_name","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","CustomerId","int","dbo","monitor","customer_id","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","FirmwareVersion","nvarchar","dbo","monitor","firmware_version","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","FleetNr","nvarchar","dbo","monitor","fleet_row_count","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","Id","uniqueidentifier","dbo","monitor","id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase;single_column_pk"
"sqlserver","table_column","dbo","MonitorsList","LastDataTime15Min","datetime2","dbo","monitor","last_data_time_15_min","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","LastDataTime1Hour","datetime2","dbo","monitor","last_data_time_1_hour","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","LastDataTime1Min","datetime2","dbo","monitor","last_data_time_1_min","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","LastDataTime24Hour","datetime2","dbo","monitor","last_data_time_24_hour","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","Latitude","float","dbo","monitor","latitude","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","ListedAtTime","datetime2","dbo","monitor","listed_at_time","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","LocationAddress","nvarchar","dbo","monitor","location_address","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","LocationId","int","dbo","monitor","location_id","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","Longitude","float","dbo","monitor","longitude","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","Manufacturer","nvarchar","dbo","monitor","manufacturer","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","Model","nvarchar","dbo","monitor","model","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","Offline","bit","dbo","monitor","offline","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","SerialId","nvarchar","dbo","monitor","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","TimeZone","nvarchar","dbo","monitor","time_zone","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MonitorsList","TypeOfMonitor","int","dbo","monitor","type_of_monitor","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view","dbo","MonitorUserSearch","","","dbo","monitor_user_search","","","rename_relation","relation_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","Active","bit","dbo","monitor_user_search","active","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","Alerts","bit","dbo","monitor_user_search","alerts","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","Battery","bit","dbo","monitor_user_search","battery","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","Cautions","bit","dbo","monitor_user_search","cautions","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","ContractNumber","nvarchar","dbo","monitor_user_search","contract_number","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","DeploymentId","uniqueidentifier","dbo","monitor_user_search","deployment_id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","FleetNr","nvarchar","dbo","monitor_user_search","fleet_row_count","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","Id","uniqueidentifier","dbo","monitor_user_search","id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","LastDataTime","datetime2","dbo","monitor_user_search","last_data_time","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","Latitude","float","dbo","monitor_user_search","latitude","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","LocationId","int","dbo","monitor_user_search","location_id","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","Longitude","float","dbo","monitor_user_search","longitude","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","OffLine","bit","dbo","monitor_user_search","off_line","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","SerialId","nvarchar","dbo","monitor_user_search","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","SiteiD","uniqueidentifier","dbo","monitor_user_search","site_id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","SiteName","nvarchar","dbo","monitor_user_search","site_name","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","TypeOfMonitor","int","dbo","monitor_user_search","type_of_monitor","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","UserId","uniqueidentifier","dbo","monitor_user_search","user_id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MonitorUserSearch","What3words","nvarchar","dbo","monitor_user_search","what_3_words","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table","dbo","MyAtmAccessoryInfo","","","dbo","my_atm_accessory_info","","","rename_relation","relation_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalAmbientProtectionAttached","bit","dbo","my_atm_accessory_info","digital_ambient_protection_attached","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalCalibration","bit","dbo","my_atm_accessory_info","digital_calibration","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalCalibrationEnableStatus","bit","dbo","my_atm_accessory_info","digital_calibration_enable_status","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalCoincidence","bit","dbo","my_atm_accessory_info","digital_coincidence","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalCondensationCooling","bit","dbo","my_atm_accessory_info","digital_condensation_cooling","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalCountModus","bit","dbo","my_atm_accessory_info","digital_count_modus","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalDropletSize","bit","dbo","my_atm_accessory_info","digital_droplet_size","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalEvaporationHeating","bit","dbo","my_atm_accessory_info","digital_evaporation_heating","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalGlobalError","bit","dbo","my_atm_accessory_info","digital_global_error","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalGlobalWarning","bit","dbo","my_atm_accessory_info","digital_global_warning","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalIads","bit","dbo","my_atm_accessory_info","digital_iads","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalIadsActivated","bit","dbo","my_atm_accessory_info","digital_iads_activated","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalIadsConnected","bit","dbo","my_atm_accessory_info","digital_iads_connected","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalLiquidPumps","bit","dbo","my_atm_accessory_info","digital_liquid_pumps","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalOperatingModus","bit","dbo","my_atm_accessory_info","digital_operating_modus","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalOpticsTemperature","bit","dbo","my_atm_accessory_info","digital_optics_temperature","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalSensorData","bit","dbo","my_atm_accessory_info","digital_sensor_data","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalSensorLed","bit","dbo","my_atm_accessory_info","digital_sensor_led","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalSensorNoise","bit","dbo","my_atm_accessory_info","digital_sensor_noise","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalSuction","bit","dbo","my_atm_accessory_info","digital_suction","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalVolumeFlow","bit","dbo","my_atm_accessory_info","digital_volume_flow","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","DigitalWeatherStation","bit","dbo","my_atm_accessory_info","digital_weather_station","bit","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingAutoCalibrationPeakPosition","float","dbo","my_atm_accessory_info","operating_auto_calibration_peak_position","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingFlowCorrectionFactor","float","dbo","my_atm_accessory_info","operating_flow_correction_factor","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingPeakPosition15s","float","dbo","my_atm_accessory_info","operating_peak_position_15_s","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingPMio","float","dbo","my_atm_accessory_info","operating_pmio","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingPowerHeating","float","dbo","my_atm_accessory_info","operating_power_heating","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingPowerHousingBlower","float","dbo","my_atm_accessory_info","operating_power_housing_blower","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingPowerLed","float","dbo","my_atm_accessory_info","operating_power_led","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingPowerPmt","float","dbo","my_atm_accessory_info","operating_power_pmt","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingPowerSeparatorBlower","float","dbo","my_atm_accessory_info","operating_power_separator_blower","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingPowerVolumeFlowBlower","float","dbo","my_atm_accessory_info","operating_power_volume_flow_blower","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingRHMio","float","dbo","my_atm_accessory_info","operating_rh_mio","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingSlaNoiseLevel","float","dbo","my_atm_accessory_info","operating_sla_noise_level","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingSlaOffsetAdjustmentVoltage","float","dbo","my_atm_accessory_info","operating_sla_offset_adjustment_voltage","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingSpanPointDeviation","float","dbo","my_atm_accessory_info","operating_span_point_deviation","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingTHeating","float","dbo","my_atm_accessory_info","operating_t_heating","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingTLed","float","dbo","my_atm_accessory_info","operating_t_led","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingTMio","float","dbo","my_atm_accessory_info","operating_tmio","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingVelocity","float","dbo","my_atm_accessory_info","operating_velocity","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingVolumeFlow","float","dbo","my_atm_accessory_info","operating_volume_flow","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingVolumeFlowSignalLength","float","dbo","my_atm_accessory_info","operating_volume_flow_signal_length","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","OperatingVolumeFlowTimestamp","bigint","dbo","my_atm_accessory_info","operating_volume_flow_time","bigint","rename_column","relation_not_lowercase;column_not_lowercase;data_type_name_removed"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","SampleTime","datetime","dbo","my_atm_accessory_info","sample_time","datetime","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmAccessoryInfo","SerialId","nvarchar","dbo","my_atm_accessory_info","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view","dbo","MyAtmDustLevel1DayAvg","","","dbo","my_atm_dust_level_1_day_avg","","","rename_relation","relation_not_lowercase"
"sqlserver","view_column","dbo","MyAtmDustLevel1DayAvg","Avrg","int","dbo","my_atm_dust_level_1_day_avg","avrg","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MyAtmDustLevel1DayAvg","DeploymentId","uniqueidentifier","dbo","my_atm_dust_level_1_day_avg","deployment_id","uniqueidentifier","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MyAtmDustLevel1DayAvg","Pm1","float","dbo","my_atm_dust_level_1_day_avg","pm_1","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MyAtmDustLevel1DayAvg","Pm10","float","dbo","my_atm_dust_level_1_day_avg","pm_10","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MyAtmDustLevel1DayAvg","Pm2_5","float","dbo","my_atm_dust_level_1_day_avg","pm_2_5","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MyAtmDustLevel1DayAvg","PmTotal","float","dbo","my_atm_dust_level_1_day_avg","pm_total","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MyAtmDustLevel1DayAvg","SampleTime","datetime","dbo","my_atm_dust_level_1_day_avg","sample_time","datetime","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MyAtmDustLevel1DayAvg","SerialId","nvarchar","dbo","my_atm_dust_level_1_day_avg","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view","dbo","MyAtmDustLevel8hourAvg","","","dbo","my_atm_dust_level_8_hour_avg","","","rename_relation","relation_not_lowercase"
"sqlserver","view_column","dbo","MyAtmDustLevel8hourAvg","Pm1","float","dbo","my_atm_dust_level_8_hour_avg","pm_1","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MyAtmDustLevel8hourAvg","Pm10","float","dbo","my_atm_dust_level_8_hour_avg","pm_10","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MyAtmDustLevel8hourAvg","Pm2_5","float","dbo","my_atm_dust_level_8_hour_avg","pm_2_5","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MyAtmDustLevel8hourAvg","PmTotal","float","dbo","my_atm_dust_level_8_hour_avg","pm_total","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MyAtmDustLevel8hourAvg","SampleTime","datetime","dbo","my_atm_dust_level_8_hour_avg","sample_time","datetime","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","MyAtmDustLevel8hourAvg","SerialId","nvarchar","dbo","my_atm_dust_level_8_hour_avg","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table","dbo","MyAtmDustLevels","","","dbo","my_atm_dust_level","","","rename_relation","relation_not_lowercase"
"sqlserver","table_column","dbo","MyAtmDustLevels","Avrg","int","dbo","my_atm_dust_level","avrg","int","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmDustLevels","Pm1","float","dbo","my_atm_dust_level","pm_1","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmDustLevels","Pm10","float","dbo","my_atm_dust_level","pm_10","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmDustLevels","Pm2_5","float","dbo","my_atm_dust_level","pm_2_5","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmDustLevels","PmTotal","float","dbo","my_atm_dust_level","pm_total","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmDustLevels","SampleTime","datetime","dbo","my_atm_dust_level","sample_time","datetime","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmDustLevels","SerialId","nvarchar","dbo","my_atm_dust_level","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmDustLevels","Weather_p","float","dbo","my_atm_dust_level","weather_p","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmDustLevels","Weather_rh","float","dbo","my_atm_dust_level","weather_rh","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmDustLevels","Weather_t","float","dbo","my_atm_dust_level","weather_t","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table","dbo","MyAtmErrorMessages","","","dbo","my_atm_error_message","","","rename_relation","relation_not_lowercase"
"sqlserver","table_column","dbo","MyAtmErrorMessages","Error","varchar","dbo","my_atm_error_message","error","varchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmErrorMessages","ErrorTime","datetime","dbo","my_atm_error_message","error_time","datetime","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","table_column","dbo","MyAtmErrorMessages","Tag","varchar","dbo","my_atm_error_message","tag","varchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view","dbo","NoiseLevel15minAvg","","","dbo","noise_level_15_min_avg","","","rename_relation","relation_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel15minAvg","LA10","float","dbo","noise_level_15_min_avg","la_10","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel15minAvg","LA90","float","dbo","noise_level_15_min_avg","la_90","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel15minAvg","LAeq","float","dbo","noise_level_15_min_avg","laeq","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel15minAvg","LAmax","float","dbo","noise_level_15_min_avg","lamax","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel15minAvg","LC10","float","dbo","noise_level_15_min_avg","lc_10","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel15minAvg","LC90","float","dbo","noise_level_15_min_avg","lc_90","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel15minAvg","LCeq","float","dbo","noise_level_15_min_avg","lceq","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel15minAvg","LCmax","float","dbo","noise_level_15_min_avg","lcmax","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel15minAvg","SampleTime","datetime2","dbo","noise_level_15_min_avg","sample_time","datetime2","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel15minAvg","SerialId","nvarchar","dbo","noise_level_15_min_avg","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view","dbo","NoiseLevel1dayAvg","","","dbo","noise_level_1_day_avg","","","rename_relation","relation_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1dayAvg","LA10","float","dbo","noise_level_1_day_avg","la_10","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1dayAvg","LA90","float","dbo","noise_level_1_day_avg","la_90","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1dayAvg","LAeq","float","dbo","noise_level_1_day_avg","laeq","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1dayAvg","LAmax","float","dbo","noise_level_1_day_avg","lamax","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1dayAvg","LC10","float","dbo","noise_level_1_day_avg","lc_10","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1dayAvg","LC90","float","dbo","noise_level_1_day_avg","lc_90","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1dayAvg","LCeq","float","dbo","noise_level_1_day_avg","lceq","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1dayAvg","LCmax","float","dbo","noise_level_1_day_avg","lcmax","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1dayAvg","SampleTime","date","dbo","noise_level_1_day_avg","sample_time","date","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1dayAvg","SerialId","nvarchar","dbo","noise_level_1_day_avg","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view","dbo","NoiseLevel1hourAvg","","","dbo","noise_level_1_hour_avg","","","rename_relation","relation_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1hourAvg","LA10","float","dbo","noise_level_1_hour_avg","la_10","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1hourAvg","LA90","float","dbo","noise_level_1_hour_avg","la_90","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1hourAvg","LAeq","float","dbo","noise_level_1_hour_avg","laeq","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1hourAvg","LAmax","float","dbo","noise_level_1_hour_avg","lamax","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1hourAvg","LC10","float","dbo","noise_level_1_hour_avg","lc_10","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1hourAvg","LC90","float","dbo","noise_level_1_hour_avg","lc_90","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1hourAvg","LCeq","float","dbo","noise_level_1_hour_avg","lceq","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1hourAvg","LCmax","float","dbo","noise_level_1_hour_avg","lcmax","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1hourAvg","SampleTime","datetime","dbo","noise_level_1_hour_avg","sample_time","datetime","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevel1hourAvg","SerialId","nvarchar","dbo","noise_level_1_hour_avg","serial_id","nvarchar","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view","dbo","NoiseLevelSiteAvg","","","dbo","noise_level_site_avg","","","rename_relation","relation_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevelSiteAvg","LA10","float","dbo","noise_level_site_avg","la_10","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevelSiteAvg","LA90","float","dbo","noise_level_site_avg","la_90","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevelSiteAvg","LAeq","float","dbo","noise_level_site_avg","laeq","float","rename_column","relation_not_lowercase;column_not_lowercase"
"sqlserver","view_column","dbo","NoiseLevelSiteAvg","LAmax","float","dbo","noise_level_site_avg","lamax","float","rename_column","relation_not_lowercase;column_not_lowercase"
