provider,object_type,current_schema,current_relation,current_column,current_data_type,new_schema,new_relation,new_column,new_data_type,change_type,notes
postgres,table_column,public,OmnidotsMonitorStatus,AtopEnabled,boolean,public,omnidots_monitor_status,atop_enabled,boolean,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsMonitorStatus,BuildingLevel,character varying,public,omnidots_monitor_status,building_level,character varying,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsMonitorStatus,DataSaveLevel,double precision,public,omnidots_monitor_status,data_save_level,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsMonitorStatus,DisableLed,boolean,public,omnidots_monitor_status,disable_led,boolean,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsMonitorStatus,FlatLevel,double precision,public,omnidots_monitor_status,flat_level,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsMonitorStatus,GuideLine,character varying,public,omnidots_monitor_status,guide_line,character varying,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsMonitorStatus,Id,uuid,public,omnidots_monitor_status,id,uuid,rename_column,column_not_lowercase;single_column_pk
postgres,table_column,public,OmnidotsMonitorStatus,LogFlushInterval,integer,public,omnidots_monitor_status,log_flush_interval,integer,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsMonitorStatus,MeasurementDuration,integer,public,omnidots_monitor_status,measurement_duration,integer,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsMonitorStatus,SerialId,character varying,public,omnidots_monitor_status,serial_id,character varying,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsMonitorStatus,TracePostTrigger,double precision,public,omnidots_monitor_status,trace_post_trigger,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsMonitorStatus,TracePreTrigger,double precision,public,omnidots_monitor_status,trace_pre_trigger,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsMonitorStatus,TraceSaveLevel,double precision,public,omnidots_monitor_status,trace_save_level,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsMonitorStatus,VdvEnabled,boolean,public,omnidots_monitor_status,vdv_enabled,boolean,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsMonitorStatus,VdvPeriod,integer,public,omnidots_monitor_status,vdv_period,integer,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsMonitorStatus,VdvX,character varying,public,omnidots_monitor_status,vdv_x,character varying,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsMonitorStatus,VdvY,character varying,public,omnidots_monitor_status,vdv_y,character varying,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsMonitorStatus,VdvZ,character varying,public,omnidots_monitor_status,vdv_z,character varying,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsMonitorStatus,VectorEnabled,boolean,public,omnidots_monitor_status,vector_enabled,boolean,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsMonitorStatus,VtopEnabled,boolean,public,omnidots_monitor_status,vtop_enabled,boolean,rename_column,column_not_lowercase
postgres,view,public,OmnidotsPeakLevel15min,,,public,omnidots_peak_level_15_min,,,rename_relation,relation_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel15min,SampleTime,timestamp without time zone,public,omnidots_peak_level_15_min,sample_time,timestamp without time zone,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel15min,SerialId,character varying,public,omnidots_peak_level_15_min,serial_id,character varying,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel15min,XVtop,double precision,public,omnidots_peak_level_15_min,x_vtop,double precision,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel15min,YVtop,double precision,public,omnidots_peak_level_15_min,y_vtop,double precision,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel15min,ZVtop,double precision,public,omnidots_peak_level_15_min,z_vtop,double precision,rename_column,column_not_lowercase
postgres,view,public,OmnidotsPeakLevel1dayPeak,,,public,omnidots_peak_level_1_day_peak,,,rename_relation,relation_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel1dayPeak,SampleTime,date,public,omnidots_peak_level_1_day_peak,sample_time,date,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel1dayPeak,SerialId,character varying,public,omnidots_peak_level_1_day_peak,serial_id,character varying,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel1dayPeak,XVtop,double precision,public,omnidots_peak_level_1_day_peak,x_vtop,double precision,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel1dayPeak,YVtop,double precision,public,omnidots_peak_level_1_day_peak,y_vtop,double precision,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel1dayPeak,ZVtop,double precision,public,omnidots_peak_level_1_day_peak,z_vtop,double precision,rename_column,column_not_lowercase
postgres,view,public,OmnidotsPeakLevel1min,,,public,omnidots_peak_level_1_min,,,rename_relation,relation_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel1min,SampleTime,timestamp without time zone,public,omnidots_peak_level_1_min,sample_time,timestamp without time zone,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel1min,SerialId,character varying,public,omnidots_peak_level_1_min,serial_id,character varying,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel1min,XVtop,double precision,public,omnidots_peak_level_1_min,x_vtop,double precision,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel1min,YVtop,double precision,public,omnidots_peak_level_1_min,y_vtop,double precision,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel1min,ZVtop,double precision,public,omnidots_peak_level_1_min,z_vtop,double precision,rename_column,column_not_lowercase
postgres,view,public,OmnidotsPeakLevel20min,,,public,omnidots_peak_level_20_min,,,rename_relation,relation_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel20min,SampleTime,timestamp without time zone,public,omnidots_peak_level_20_min,sample_time,timestamp without time zone,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel20min,SerialId,character varying,public,omnidots_peak_level_20_min,serial_id,character varying,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel20min,XVtop,double precision,public,omnidots_peak_level_20_min,x_vtop,double precision,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel20min,YVtop,double precision,public,omnidots_peak_level_20_min,y_vtop,double precision,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel20min,ZVtop,double precision,public,omnidots_peak_level_20_min,z_vtop,double precision,rename_column,column_not_lowercase
postgres,view,public,OmnidotsPeakLevel5min,,,public,omnidots_peak_level_5_min,,,rename_relation,relation_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel5min,SampleTime,timestamp without time zone,public,omnidots_peak_level_5_min,sample_time,timestamp without time zone,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel5min,SerialId,character varying,public,omnidots_peak_level_5_min,serial_id,character varying,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel5min,XVtop,double precision,public,omnidots_peak_level_5_min,x_vtop,double precision,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel5min,YVtop,double precision,public,omnidots_peak_level_5_min,y_vtop,double precision,rename_column,column_not_lowercase
postgres,view_column,public,OmnidotsPeakLevel5min,ZVtop,double precision,public,omnidots_peak_level_5_min,z_vtop,double precision,rename_column,column_not_lowercase
postgres,table,public,OmnidotsPeakLevels,,,public,omnidots_peak_level,,,rename_relation,relation_not_lowercase
postgres,table_column,public,OmnidotsPeakLevels,SampleTime,timestamp without time zone,public,omnidots_peak_level,sample_time,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsPeakLevels,SerialId,character varying,public,omnidots_peak_level,serial_id,character varying,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsPeakLevels,XFdom,double precision,public,omnidots_peak_level,x_fdom,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsPeakLevels,XVtop,double precision,public,omnidots_peak_level,x_vtop,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsPeakLevels,XVtopOverflow,double precision,public,omnidots_peak_level,x_vtop_overflow,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsPeakLevels,YFdom,double precision,public,omnidots_peak_level,y_fdom,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsPeakLevels,YVtop,double precision,public,omnidots_peak_level,y_vtop,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsPeakLevels,YVtopOverflow,double precision,public,omnidots_peak_level,y_vtop_overflow,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsPeakLevels,ZFdom,double precision,public,omnidots_peak_level,z_fdom,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsPeakLevels,ZVtop,double precision,public,omnidots_peak_level,z_vtop,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsPeakLevels,ZVtopOverflow,double precision,public,omnidots_peak_level,z_vtop_overflow,double precision,rename_column,column_not_lowercase
postgres,table,public,OmnidotsSensors,,,public,omnidots_sensor,,,rename_relation,relation_not_lowercase
postgres,table_column,public,OmnidotsSensors,BatteryCharge,integer,public,omnidots_sensor,battery_charge,integer,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsSensors,ConnectedUsing,character varying,public,omnidots_sensor,connected_using,character varying,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsSensors,Id,uuid,public,omnidots_sensor,id,uuid,rename_column,column_not_lowercase;single_column_pk
postgres,table_column,public,OmnidotsSensors,Lastseen,timestamp without time zone,public,omnidots_sensor,lastseen,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsSensors,Name,character varying,public,omnidots_sensor,name,character varying,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsSensors,Online,boolean,public,omnidots_sensor,online,boolean,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsSensors,SerialId,character varying,public,omnidots_sensor,serial_id,character varying,rename_column,column_not_lowercase
postgres,table,public,OmnidotsTraces,,,public,omnidots_trace,,,rename_relation,relation_not_lowercase
postgres,table_column,public,OmnidotsTraces,TraceId,uuid,public,omnidots_trace,omnidots_trace_index_id,uuid,rename_column,column_not_lowercase;fk_to_omnidots_trace_index
postgres,table_column,public,OmnidotsTraces,X,double precision,public,omnidots_trace,x,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsTraces,Y,double precision,public,omnidots_trace,y,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsTraces,Z,double precision,public,omnidots_trace,z,double precision,rename_column,column_not_lowercase
postgres,table,public,OmnidotsTracesIndex,,,public,omnidots_trace_index,,,rename_relation,relation_not_lowercase
postgres,table_column,public,OmnidotsTracesIndex,EndTime,timestamp without time zone,public,omnidots_trace_index,end_time,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsTracesIndex,Id,uuid,public,omnidots_trace_index,id,uuid,rename_column,column_not_lowercase;single_column_pk
postgres,table_column,public,OmnidotsTracesIndex,SerialId,character varying,public,omnidots_trace_index,serial_id,character varying,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsTracesIndex,StartTime,timestamp without time zone,public,omnidots_trace_index,start_time,timestamp without time zone,rename_column,column_not_lowercase
postgres,table,public,OmnidotsVdvLevels,,,public,omnidots_vdv_level,,,rename_relation,relation_not_lowercase
postgres,table_column,public,OmnidotsVdvLevels,SampleTime,timestamp without time zone,public,omnidots_vdv_level,sample_time,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsVdvLevels,SerialId,character varying,public,omnidots_vdv_level,serial_id,character varying,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsVdvLevels,VdvX,character varying,public,omnidots_vdv_level,vdv_x,character varying,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsVdvLevels,VdvY,character varying,public,omnidots_vdv_level,vdv_y,character varying,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsVdvLevels,VdvZ,character varying,public,omnidots_vdv_level,vdv_z,character varying,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsVdvLevels,X,double precision,public,omnidots_vdv_level,x,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsVdvLevels,Y,double precision,public,omnidots_vdv_level,y,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsVdvLevels,Z,double precision,public,omnidots_vdv_level,z,double precision,rename_column,column_not_lowercase
postgres,table,public,OmnidotsVeffLevels,,,public,omnidots_veff_level,,,rename_relation,relation_not_lowercase
postgres,table_column,public,OmnidotsVeffLevels,SampleTime,timestamp without time zone,public,omnidots_veff_level,sample_time,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsVeffLevels,SerialId,character varying,public,omnidots_veff_level,serial_id,character varying,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsVeffLevels,X,double precision,public,omnidots_veff_level,x,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsVeffLevels,Y,double precision,public,omnidots_veff_level,y,double precision,rename_column,column_not_lowercase
postgres,table_column,public,OmnidotsVeffLevels,Z,double precision,public,omnidots_veff_level,z,double precision,rename_column,column_not_lowercase
postgres,view,public,ReportRuleSearch,,,public,report_rule_search,,,rename_relation,relation_not_lowercase
postgres,view_column,public,ReportRuleSearch,DayOfMonth,integer,public,report_rule_search,day_of_month,integer,rename_column,column_not_lowercase
postgres,view_column,public,ReportRuleSearch,DayOfWeek,integer,public,report_rule_search,day_of_week,integer,rename_column,column_not_lowercase
postgres,view_column,public,ReportRuleSearch,Frequency,integer,public,report_rule_search,frequency,integer,rename_column,column_not_lowercase
postgres,view_column,public,ReportRuleSearch,Id,uuid,public,report_rule_search,id,uuid,rename_column,column_not_lowercase
postgres,view_column,public,ReportRuleSearch,LastGenerated,timestamp without time zone,public,report_rule_search,last_generated,timestamp without time zone,rename_column,column_not_lowercase
postgres,view_column,public,ReportRuleSearch,ReportName,character varying,public,report_rule_search,report_name,character varying,rename_column,column_not_lowercase
postgres,view_column,public,ReportRuleSearch,SiteId,uuid,public,report_rule_search,site_id,uuid,rename_column,column_not_lowercase
postgres,view_column,public,ReportRuleSearch,SiteName,text,public,report_rule_search,site_name,text,rename_column,column_not_lowercase
postgres,view,public,ReportRuleUserSearch,,,public,report_rule_user_search,,,rename_relation,relation_not_lowercase
postgres,view_column,public,ReportRuleUserSearch,DayOfMonth,integer,public,report_rule_user_search,day_of_month,integer,rename_column,column_not_lowercase
postgres,view_column,public,ReportRuleUserSearch,DayOfWeek,integer,public,report_rule_user_search,day_of_week,integer,rename_column,column_not_lowercase
postgres,view_column,public,ReportRuleUserSearch,Frequency,integer,public,report_rule_user_search,frequency,integer,rename_column,column_not_lowercase
postgres,view_column,public,ReportRuleUserSearch,Id,uuid,public,report_rule_user_search,id,uuid,rename_column,column_not_lowercase
postgres,view_column,public,ReportRuleUserSearch,LastGenerated,timestamp without time zone,public,report_rule_user_search,last_generated,timestamp without time zone,rename_column,column_not_lowercase
postgres,view_column,public,ReportRuleUserSearch,ReportName,character varying,public,report_rule_user_search,report_name,character varying,rename_column,column_not_lowercase
postgres,view_column,public,ReportRuleUserSearch,SiteId,uuid,public,report_rule_user_search,site_id,uuid,rename_column,column_not_lowercase
postgres,view_column,public,ReportRuleUserSearch,SiteName,text,public,report_rule_user_search,site_name,text,rename_column,column_not_lowercase
postgres,view_column,public,ReportRuleUserSearch,UserId,uuid,public,report_rule_user_search,user_id,uuid,rename_column,column_not_lowercase
postgres,table,public,ReportRules,,,public,report_rule,,,rename_relation,relation_not_lowercase
postgres,table_column,public,ReportRules,DayOfMonth,integer,public,report_rule,day_of_month,integer,rename_column,column_not_lowercase
postgres,table_column,public,ReportRules,DayOfWeek,integer,public,report_rule,day_of_week,integer,rename_column,column_not_lowercase
postgres,table_column,public,ReportRules,Deleted,boolean,public,report_rule,deleted,boolean,rename_column,column_not_lowercase
postgres,table_column,public,ReportRules,Frequency,integer,public,report_rule,frequency,integer,rename_column,column_not_lowercase
postgres,table_column,public,ReportRules,Id,uuid,public,report_rule,id,uuid,rename_column,column_not_lowercase;single_column_pk
postgres,table_column,public,ReportRules,LastGenerated,timestamp without time zone,public,report_rule,last_generated,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,ReportRules,ReportName,character varying,public,report_rule,report_name,character varying,rename_column,column_not_lowercase
postgres,table_column,public,ReportRules,SiteId,uuid,public,report_rule,site_id,uuid,rename_column,column_not_lowercase
postgres,table_column,public,ReportRules,UserId,uuid,public,report_rule,user_id,uuid,rename_column,column_not_lowercase
postgres,view,public,ReportSearch,,,public,report_search,,,rename_relation,relation_not_lowercase
postgres,view_column,public,ReportSearch,Deleted,boolean,public,report_search,deleted,boolean,rename_column,column_not_lowercase
postgres,view_column,public,ReportSearch,Frequency,integer,public,report_search,frequency,integer,rename_column,column_not_lowercase
postgres,view_column,public,ReportSearch,Id,uuid,public,report_search,id,uuid,rename_column,column_not_lowercase
postgres,view_column,public,ReportSearch,ReportDate,timestamp without time zone,public,report_search,report_date,timestamp without time zone,rename_column,column_not_lowercase
postgres,view_column,public,ReportSearch,ReportFrom,timestamp without time zone,public,report_search,report_from,timestamp without time zone,rename_column,column_not_lowercase
postgres,view_column,public,ReportSearch,ReportLink,character varying,public,report_search,report_link,character varying,rename_column,column_not_lowercase
postgres,view_column,public,ReportSearch,ReportName,character varying,public,report_search,report_name,character varying,rename_column,column_not_lowercase
postgres,view_column,public,ReportSearch,ReportRuleId,uuid,public,report_search,report_rule_id,uuid,rename_column,column_not_lowercase
postgres,view_column,public,ReportSearch,ReportTo,timestamp without time zone,public,report_search,report_to,timestamp without time zone,rename_column,column_not_lowercase
postgres,view_column,public,ReportSearch,SiteId,uuid,public,report_search,site_id,uuid,rename_column,column_not_lowercase
postgres,view_column,public,ReportSearch,SiteName,text,public,report_search,site_name,text,rename_column,column_not_lowercase
postgres,view_column,public,ReportSearch,contracts,text,public,report_search,contracts,text,compliant,
postgres,view,public,ReportUserSearch,,,public,report_user_search,,,rename_relation,relation_not_lowercase
postgres,view_column,public,ReportUserSearch,Deleted,boolean,public,report_user_search,deleted,boolean,rename_column,column_not_lowercase
postgres,view_column,public,ReportUserSearch,Frequency,integer,public,report_user_search,frequency,integer,rename_column,column_not_lowercase
postgres,view_column,public,ReportUserSearch,Id,uuid,public,report_user_search,id,uuid,rename_column,column_not_lowercase
postgres,view_column,public,ReportUserSearch,ReportDate,timestamp without time zone,public,report_user_search,report_date,timestamp without time zone,rename_column,column_not_lowercase
postgres,view_column,public,ReportUserSearch,ReportFrom,timestamp without time zone,public,report_user_search,report_from,timestamp without time zone,rename_column,column_not_lowercase
postgres,view_column,public,ReportUserSearch,ReportLink,character varying,public,report_user_search,report_link,character varying,rename_column,column_not_lowercase
postgres,view_column,public,ReportUserSearch,ReportName,character varying,public,report_user_search,report_name,character varying,rename_column,column_not_lowercase
postgres,view_column,public,ReportUserSearch,ReportRuleId,uuid,public,report_user_search,report_rule_id,uuid,rename_column,column_not_lowercase
postgres,view_column,public,ReportUserSearch,ReportTo,timestamp without time zone,public,report_user_search,report_to,timestamp without time zone,rename_column,column_not_lowercase
postgres,view_column,public,ReportUserSearch,SiteId,uuid,public,report_user_search,site_id,uuid,rename_column,column_not_lowercase
postgres,view_column,public,ReportUserSearch,SiteName,text,public,report_user_search,site_name,text,rename_column,column_not_lowercase
postgres,view_column,public,ReportUserSearch,UserId,uuid,public,report_user_search,user_id,uuid,rename_column,column_not_lowercase
postgres,table,public,ReportUsers,,,public,report_user,,,rename_relation,relation_not_lowercase
postgres,table_column,public,ReportUsers,Id,uuid,public,report_user,id,uuid,rename_column,column_not_lowercase;single_column_pk
postgres,table_column,public,ReportUsers,ReportRuleId,uuid,public,report_user,report_rule_id,uuid,rename_column,column_not_lowercase
postgres,table_column,public,ReportUsers,UserId,uuid,public,report_user,user_id,uuid,rename_column,column_not_lowercase
postgres,table,public,Reports,,,public,report,,,rename_relation,relation_not_lowercase
postgres,table_column,public,Reports,Frequency,integer,public,report,frequency,integer,rename_column,column_not_lowercase
postgres,table_column,public,Reports,Id,uuid,public,report,id,uuid,rename_column,column_not_lowercase;single_column_pk
postgres,table_column,public,Reports,ReportDate,timestamp without time zone,public,report,report_date,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,Reports,ReportFrom,timestamp without time zone,public,report,report_from,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,Reports,ReportLink,character varying,public,report,report_link,character varying,rename_column,column_not_lowercase
postgres,table_column,public,Reports,ReportRuleId,uuid,public,report,report_rule_id,uuid,rename_column,column_not_lowercase
postgres,table_column,public,Reports,ReportTo,timestamp without time zone,public,report,report_to,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,Reports,SiteId,uuid,public,report,site_id,uuid,rename_column,column_not_lowercase
postgres,table,public,ReportsErrorMessages,,,public,report_error_message,,,rename_relation,relation_not_lowercase
postgres,table_column,public,ReportsErrorMessages,Error,character varying,public,report_error_message,error,character varying,rename_column,column_not_lowercase
postgres,table_column,public,ReportsErrorMessages,ErrorTime,timestamp without time zone,public,report_error_message,error_time,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,ReportsErrorMessages,Tag,character varying,public,report_error_message,tag,character varying,rename_column,column_not_lowercase
postgres,table,public,ReportsSent,,,public,report_sent,,,rename_relation,relation_not_lowercase
postgres,table_column,public,ReportsSent,Address,character varying,public,report_sent,address,character varying,rename_column,column_not_lowercase
postgres,table_column,public,ReportsSent,ErrorMessage,character varying,public,report_sent,error_message,character varying,rename_column,column_not_lowercase
postgres,table_column,public,ReportsSent,Id,uuid,public,report_sent,id,uuid,rename_column,column_not_lowercase;single_column_pk
postgres,table_column,public,ReportsSent,ReportId,uuid,public,report_sent,report_id,uuid,rename_column,column_not_lowercase
postgres,table_column,public,ReportsSent,SendTime,timestamp without time zone,public,report_sent,send_time,timestamp without time zone,rename_column,column_not_lowercase
postgres,table,public,RvtAlertRules,,,public,rvt_alert_rule,,,rename_relation,relation_not_lowercase
postgres,table_column,public,RvtAlertRules,Accessed,timestamp without time zone,public,rvt_alert_rule,accessed,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,RvtAlertRules,AlertField,character varying,public,rvt_alert_rule,alert_field,character varying,rename_column,column_not_lowercase
postgres,table_column,public,RvtAlertRules,AlertType,integer,public,rvt_alert_rule,alert_type,integer,rename_column,column_not_lowercase
postgres,table_column,public,RvtAlertRules,AveragingPeriod,integer,public,rvt_alert_rule,averaging_period,integer,rename_column,column_not_lowercase
postgres,table_column,public,RvtAlertRules,Created,timestamp without time zone,public,rvt_alert_rule,created,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,RvtAlertRules,EndTime,time without time zone,public,rvt_alert_rule,end_time,time without time zone,rename_column,column_not_lowercase
postgres,table_column,public,RvtAlertRules,Id,uuid,public,rvt_alert_rule,id,uuid,rename_column,column_not_lowercase;single_column_pk
postgres,table_column,public,RvtAlertRules,IsActive,boolean,public,rvt_alert_rule,is_active,boolean,rename_column,column_not_lowercase
postgres,table_column,public,RvtAlertRules,IsDeleted,boolean,public,rvt_alert_rule,is_deleted,boolean,rename_column,column_not_lowercase
postgres,table_column,public,RvtAlertRules,LimitOff,double precision,public,rvt_alert_rule,limit_off,double precision,rename_column,column_not_lowercase
postgres,table_column,public,RvtAlertRules,LimitOn,double precision,public,rvt_alert_rule,limit_on,double precision,rename_column,column_not_lowercase
postgres,table_column,public,RvtAlertRules,MonitorId,uuid,public,rvt_alert_rule,monitor_id,uuid,rename_column,column_not_lowercase;fk_to_monitor
postgres,table_column,public,RvtAlertRules,Saturdays,boolean,public,rvt_alert_rule,saturdays,boolean,rename_column,column_not_lowercase
postgres,table_column,public,RvtAlertRules,SerialId,character varying,public,rvt_alert_rule,serial_id,character varying,rename_column,column_not_lowercase
postgres,table_column,public,RvtAlertRules,StartTime,time without time zone,public,rvt_alert_rule,start_time,time without time zone,rename_column,column_not_lowercase
postgres,table_column,public,RvtAlertRules,Sundays,boolean,public,rvt_alert_rule,sundays,boolean,rename_column,column_not_lowercase
postgres,table_column,public,RvtAlertRules,Weekdays,boolean,public,rvt_alert_rule,weekdays,boolean,rename_column,column_not_lowercase
postgres,table,public,SiteArchived,,,public,site_archived,,,rename_relation,relation_not_lowercase
postgres,table_column,public,SiteArchived,CreateDate,timestamp without time zone,public,site_archived,create_date,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,SiteArchived,CreatedBy,text,public,site_archived,created_by,text,rename_column,column_not_lowercase
postgres,table_column,public,SiteArchived,Id,uuid,public,site_archived,id,uuid,rename_column,column_not_lowercase;single_column_pk
postgres,table_column,public,SiteArchived,PictureLink,character varying,public,site_archived,picture_link,character varying,rename_column,column_not_lowercase
postgres,table_column,public,SiteArchived,SiteId,uuid,public,site_archived,site_id,uuid,rename_column,column_not_lowercase;fk_to_site
postgres,table,public,SiteAverages,,,public,site_average,,,rename_relation,relation_not_lowercase
postgres,table_column,public,SiteAverages,CollectionTime,timestamp without time zone,public,site_average,collection_time,timestamp without time zone,rename_column,column_not_lowercase
postgres,table_column,public,SiteAverages,Field,character varying,public,site_average,field,character varying,rename_column,column_not_lowercase
postgres,table_column,public,SiteAverages,Id,uuid,public,site_average,id,uuid,rename_column,column_not_lowercase
postgres,table_column,public,SiteAverages,Level,double precision,public,site_average,level,double precision,rename_column,column_not_lowercase
postgres,table_column,public,SiteAverages,MonitorId,uuid,public,site_average,monitor_id,uuid,rename_column,column_not_lowercase
postgres,table_column,public,SiteAverages,SiteId,uuid,public,site_average,site_id,uuid,rename_column,column_not_lowercase
postgres,table,public,SiteOperatingHours,,,public,site_operating_hour,,,rename_relation,relation_not_lowercase
postgres,table_column,public,SiteOperatingHours,DayOfWeek,integer,public,site_operating_hour,day_of_week,integer,rename_column,column_not_lowercase
postgres,table_column,public,SiteOperatingHours,EndTime,interval,public,site_operating_hour,end_time,interval,rename_column,column_not_lowercase
postgres,table_column,public,SiteOperatingHours,Id,uuid,public,site_operating_hour,id,uuid,rename_column,column_not_lowercase;single_column_pk
postgres,table_column,public,SiteOperatingHours,IsClosed,boolean,public,site_operating_hour,is_closed,boolean,rename_column,column_not_lowercase
postgres,table_column,public,SiteOperatingHours,SiteId,uuid,public,site_operating_hour,site_id,uuid,rename_column,column_not_lowercase;fk_to_site
postgres,table_column,public,SiteOperatingHours,StartTime,interval,public,site_operating_hour,start_time,interval,rename_column,column_not_lowercase
postgres,view,public,SiteSearch,,,public,site_search,,,rename_relation,relation_not_lowercase
postgres,view_column,public,SiteSearch,AddressLine1,character varying,public,site_search,address_line_1,character varying,rename_column,column_not_lowercase
postgres,view_column,public,SiteSearch,AddressLine2,character varying,public,site_search,address_line_2,character varying,rename_column,column_not_lowercase
postgres,view_column,public,SiteSearch,Archived,boolean,public,site_search,archived,boolean,rename_column,column_not_lowercase
postgres,view_column,public,SiteSearch,City,character varying,public,site_search,city,character varying,rename_column,column_not_lowercase
postgres,view_column,public,SiteSearch,CompanyId,uuid,public,site_search,company_id,uuid,rename_column,column_not_lowercase
postgres,view_column,public,SiteSearch,CompanyName,character varying,public,site_search,company_name,character varying,rename_column,column_not_lowercase
postgres,view_column,public,SiteSearch,County,character varying,public,site_search,county,character varying,rename_column,column_not_lowercase
postgres,view_column,public,SiteSearch,CreateDate,timestamp without time zone,public,site_search,create_date,timestamp without time zone,rename_column,column_not_lowercase
postgres,view_column,public,SiteSearch,Id,uuid,public,site_search,id,uuid,rename_column,column_not_lowercase
